,0,1
559,0.41567839195979905,24.0
560,0.43070351758793973,5.0
561,0.43070351758793973,6.0
562,0.43070351758793973,7.0
563,0.43070351758793973,8.0
564,0.43070351758793973,9.0
565,0.43070351758793973,10.0
566,0.43070351758793973,11.0
567,0.43070351758793973,12.0
568,0.43070351758793973,13.0
569,0.43070351758793973,14.0
570,0.43070351758793973,15.0
571,0.43070351758793973,16.0
572,0.43070351758793973,17.0
573,0.43070351758793973,18.0
574,0.43070351758793973,19.0
575,0.43070351758793973,20.0
576,0.43070351758793973,21.0
577,0.43070351758793973,22.0
578,0.43070351758793973,23.0
579,0.43070351758793973,24.0
580,0.44572864321608047,5.0
581,0.44572864321608047,6.0
582,0.44572864321608047,7.0
583,0.44572864321608047,8.0
584,0.44572864321608047,9.0
585,0.44572864321608047,10.0
586,0.44572864321608047,11.0
587,0.44572864321608047,12.0
588,0.44572864321608047,13.0
589,0.44572864321608047,14.0
590,0.44572864321608047,15.0
591,0.44572864321608047,16.0
592,0.44572864321608047,17.0
593,0.44572864321608047,18.0
594,0.44572864321608047,19.0
595,0.44572864321608047,20.0
596,0.44572864321608047,21.0
597,0.44572864321608047,22.0
598,0.44572864321608047,23.0
599,0.44572864321608047,24.0
600,0.46075376884422115,5.0
601,0.46075376884422115,6.0
602,0.46075376884422115,7.0
603,0.46075376884422115,8.0
604,0.46075376884422115,9.0
605,0.46075376884422115,10.0
606,0.46075376884422115,11.0
607,0.46075376884422115,12.0
608,0.46075376884422115,13.0
609,0.46075376884422115,14.0
610,0.46075376884422115,15.0
611,0.46075376884422115,16.0
612,0.46075376884422115,17.0
613,0.46075376884422115,18.0
614,0.46075376884422115,19.0
615,0.46075376884422115,20.0
616,0.46075376884422115,21.0
617,0.46075376884422115,22.0
618,0.46075376884422115,23.0
619,0.46075376884422115,24.0
620,0.4757788944723619,5.0
621,0.4757788944723619,6.0
622,0.4757788944723619,7.0
623,0.4757788944723619,8.0
624,0.4757788944723619,9.0
625,0.4757788944723619,10.0
626,0.4757788944723619,11.0
